generating_model,participant_id,trial,FirstRating,GroupRating,SecondRating_continuous,SecondRating_noisy_continuous,SecondRating,observed_change,social_gap,change,true_w_direct,true_w_social
WBA,37,41,8,4,4.769230769230769,5.5181588830863415,6,-2,-4,-3.230769230769231,0.5,2.0
WBA,37,42,5,3,3.5128205128205128,3.0183704007010586,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,37,43,5,3,3.5128205128205128,2.8654317618847798,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,37,44,2,2,2.2564102564102564,1.8810430487303993,2,0,0,0.2564102564102564,0.5,2.0
WBA,37,45,7,4,4.589743589743589,3.839906933455403,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,37,46,4,6,5.487179487179487,4.805732363120826,5,1,2,1.4871794871794872,0.5,2.0
WBA,37,47,3,2,2.435897435897436,1.8565850029548754,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,37,48,4,5,4.769230769230769,4.5451792934805,5,1,1,0.7692307692307692,0.5,2.0
WBA,37,49,2,5,4.410256410256411,4.690026192057173,5,3,3,2.4102564102564106,0.5,2.0
WBA,37,50,2,5,4.410256410256411,4.3308032983091,4,2,3,2.4102564102564106,0.5,2.0
WBA,37,51,3,4,3.871794871794872,3.470093288499057,3,0,1,0.8717948717948718,0.5,2.0
WBA,37,52,1,8,6.384615384615385,7.336349306119452,7,6,7,5.384615384615385,0.5,2.0
WBA,37,53,8,6,6.205128205128205,6.019579810146264,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,37,54,5,7,6.384615384615385,6.610518119602648,7,2,2,1.384615384615385,0.5,2.0
WBA,37,55,5,2,2.7948717948717947,3.0316650251744397,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,37,56,3,3,3.153846153846154,2.999264020249467,3,0,0,0.1538461538461542,0.5,2.0
WBA,37,57,5,8,7.102564102564102,7.331559661590565,7,2,3,2.102564102564102,0.5,2.0
WBA,37,58,5,8,7.102564102564102,7.211254005971979,7,2,3,2.102564102564102,0.5,2.0
WBA,37,59,6,7,6.564102564102564,6.334563092273587,6,0,1,0.5641025641025639,0.5,2.0
WBA,37,60,7,3,3.871794871794872,3.579368719920184,4,-3,-4,-3.128205128205128,0.5,2.0
WBA,37,61,5,2,2.7948717948717947,2.7785964128495304,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,37,62,3,8,6.743589743589744,5.834898773889598,6,3,5,3.7435897435897436,0.5,2.0
WBA,37,63,7,7,6.743589743589744,6.767091628048371,7,0,0,-0.2564102564102564,0.5,2.0
WBA,37,64,4,5,4.769230769230769,4.84552298561743,5,1,1,0.7692307692307692,0.5,2.0
WBA,37,65,3,5,4.589743589743589,4.7667743602620485,5,2,2,1.5897435897435894,0.5,2.0
WBA,37,66,8,7,6.923076923076923,7.079574209563242,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,37,67,7,4,4.589743589743589,4.409992035364915,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,37,68,3,1,1.717948717948718,2.4280833319963473,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,37,69,2,2,2.2564102564102564,1.7574750605121605,2,0,0,0.2564102564102564,0.5,2.0
WBA,37,70,1,2,2.076923076923077,1.660267019420361,2,1,1,1.076923076923077,0.5,2.0
WBA,37,71,1,8,6.384615384615385,6.360688611927327,6,5,7,5.384615384615385,0.5,2.0
WBA,37,72,3,8,6.743589743589744,7.563015787355292,8,5,5,3.7435897435897436,0.5,2.0
WBA,37,73,8,4,4.769230769230769,5.311246264618582,5,-3,-4,-3.230769230769231,0.5,2.0
WBA,37,74,4,4,4.051282051282051,4.650261771431496,5,1,0,0.0512820512820511,0.5,2.0
WBA,37,75,6,3,3.6923076923076925,4.526967686160937,5,-1,-3,-2.3076923076923075,0.5,2.0
WBA,37,76,2,5,4.410256410256411,3.988629756015602,4,2,3,2.4102564102564106,0.5,2.0
WBA,37,77,2,6,5.128205128205129,3.740896500159492,4,2,4,3.1282051282051286,0.5,2.0
WBA,37,78,7,7,6.743589743589744,7.043327309455578,7,0,0,-0.2564102564102564,0.5,2.0
WBA,37,79,2,8,6.564102564102564,6.041807186912216,6,4,6,4.564102564102564,0.5,2.0
WBA,37,80,8,3,4.051282051282051,3.914545934985868,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,38,1,5,8,7.102564102564102,7.469584157441938,7,2,3,2.102564102564102,0.5,2.0
WBA,38,2,5,4,4.230769230769231,3.6819429819241427,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,38,3,6,6,5.846153846153846,5.676481349969949,6,0,0,-0.1538461538461542,0.5,2.0
WBA,38,4,7,1,2.435897435897436,2.947655511892581,3,-4,-6,-4.564102564102564,0.5,2.0
WBA,38,5,3,6,5.307692307692308,5.892100542850305,6,3,3,2.3076923076923084,0.5,2.0
WBA,38,6,1,2,2.076923076923077,2.500173403765559,3,2,1,1.076923076923077,0.5,2.0
WBA,38,7,8,7,6.923076923076923,7.6118797192849605,8,0,-1,-1.0769230769230766,0.5,2.0
WBA,38,8,7,6,6.0256410256410255,5.7726403534613455,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,38,9,7,2,3.153846153846154,3.055791829423607,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,38,10,5,5,4.948717948717949,5.433953259697657,5,0,0,-0.0512820512820511,0.5,2.0
WBA,38,11,8,2,3.333333333333333,3.80662560937093,4,-4,-6,-4.666666666666667,0.5,2.0
WBA,38,12,2,8,6.564102564102564,7.077275800069252,7,5,6,4.564102564102564,0.5,2.0
WBA,38,13,3,4,3.871794871794872,4.41096484861065,4,1,1,0.8717948717948718,0.5,2.0
WBA,38,14,5,5,4.948717948717949,6.012781845947579,6,1,0,-0.0512820512820511,0.5,2.0
WBA,38,15,3,8,6.743589743589744,7.078938337234754,7,4,5,3.7435897435897436,0.5,2.0
WBA,38,16,7,5,5.307692307692308,4.779209851065842,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,38,17,3,6,5.307692307692308,5.502414610467528,6,3,3,2.3076923076923084,0.5,2.0
WBA,38,18,4,3,3.333333333333333,3.0868517468518424,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,38,19,8,8,7.6410256410256405,7.250744287217368,7,-1,0,-0.3589743589743595,0.5,2.0
WBA,38,20,1,6,4.948717948717949,5.554114689642038,6,5,5,3.948717948717949,0.5,2.0
WBA,38,21,7,2,3.153846153846154,4.056838484018095,4,-3,-5,-3.846153846153846,0.5,2.0
WBA,38,22,7,7,6.743589743589744,6.987854736975607,7,0,0,-0.2564102564102564,0.5,2.0
WBA,38,23,4,1,1.8974358974358974,2.1222394041045716,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,38,24,6,2,2.9743589743589745,2.7791607413682207,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,38,25,3,4,3.871794871794872,3.661619099503973,4,1,1,0.8717948717948718,0.5,2.0
WBA,38,26,2,2,2.2564102564102564,1.411062461445042,1,-1,0,0.2564102564102564,0.5,2.0
WBA,38,27,5,2,2.7948717948717947,3.1916488782481216,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,38,28,6,6,5.846153846153846,5.6307657200074726,6,0,0,-0.1538461538461542,0.5,2.0
WBA,38,29,2,2,2.2564102564102564,2.5652720286246127,3,1,0,0.2564102564102564,0.5,2.0
WBA,38,30,7,3,3.871794871794872,4.109471979162524,4,-3,-4,-3.128205128205128,0.5,2.0
WBA,38,31,4,2,2.6153846153846154,1.626815681723476,2,-2,-2,-1.3846153846153846,0.5,2.0
WBA,38,32,6,4,4.410256410256411,5.036249352543427,5,-1,-2,-1.5897435897435894,0.5,2.0
WBA,38,33,3,5,4.589743589743589,4.755850012445252,5,2,2,1.5897435897435894,0.5,2.0
WBA,38,34,7,8,7.461538461538462,7.6793623551747965,8,1,1,0.4615384615384617,0.5,2.0
WBA,38,35,3,5,4.589743589743589,3.8966741608063713,4,1,2,1.5897435897435894,0.5,2.0
WBA,38,36,5,2,2.7948717948717947,2.871591442727697,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,38,37,3,7,6.0256410256410255,5.653912821555844,6,3,4,3.0256410256410255,0.5,2.0
WBA,38,38,8,3,4.051282051282051,4.074246551050509,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,38,39,3,4,3.871794871794872,4.881014559172278,5,2,1,0.8717948717948718,0.5,2.0
WBA,38,40,5,2,2.7948717948717947,2.270632775857062,2,-3,-3,-2.2051282051282053,0.5,2.0
WBA,38,41,5,6,5.666666666666666,4.849649033997466,5,0,1,0.6666666666666661,0.5,2.0
WBA,38,42,3,1,1.717948717948718,1.6847834195698312,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,38,43,2,4,3.6923076923076925,3.6827559870674893,4,2,2,1.6923076923076925,0.5,2.0
WBA,38,44,3,5,4.589743589743589,4.762665497755287,5,2,2,1.5897435897435894,0.5,2.0
WBA,38,45,8,4,4.769230769230769,5.51601631108561,6,-2,-4,-3.230769230769231,0.5,2.0
WBA,38,46,1,4,3.5128205128205128,3.156950496859257,3,2,3,2.5128205128205128,0.5,2.0
WBA,38,47,4,7,6.205128205128205,6.43169867735697,6,2,3,2.2051282051282053,0.5,2.0
WBA,38,48,4,4,4.051282051282051,3.4588428995096168,3,-1,0,0.0512820512820511,0.5,2.0
WBA,38,49,8,1,2.6153846153846154,1.977124995119254,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,38,50,1,4,3.5128205128205128,3.6811834453067123,4,3,3,2.5128205128205128,0.5,2.0
WBA,38,51,2,1,1.5384615384615385,1.942162806048883,2,0,-1,-0.46153846153846145,0.5,2.0
WBA,38,52,5,3,3.5128205128205128,3.3065144658688057,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,38,53,4,6,5.487179487179487,4.9291891743850496,5,1,2,1.4871794871794872,0.5,2.0
WBA,38,54,8,2,3.333333333333333,2.678603903546027,3,-5,-6,-4.666666666666667,0.5,2.0
WBA,38,55,7,1,2.435897435897436,2.208265151595688,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,38,56,7,4,4.589743589743589,4.506486453619916,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,38,57,8,7,6.923076923076923,7.233549686843611,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,38,58,3,2,2.435897435897436,2.067314955268537,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,38,59,5,7,6.384615384615385,5.698064003456025,6,1,2,1.384615384615385,0.5,2.0
WBA,38,60,2,6,5.128205128205129,4.530080098206923,5,3,4,3.1282051282051286,0.5,2.0
WBA,38,61,2,6,5.128205128205129,4.2800353388891095,4,2,4,3.1282051282051286,0.5,2.0
WBA,38,62,5,3,3.5128205128205128,3.1891098373597266,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,38,63,5,5,4.948717948717949,4.898718097940631,5,0,0,-0.0512820512820511,0.5,2.0
WBA,38,64,5,4,4.230769230769231,4.814017828753207,5,0,-1,-0.7692307692307692,0.5,2.0
WBA,38,65,5,1,2.076923076923077,2.768956928196635,3,-2,-4,-2.923076923076923,0.5,2.0
WBA,38,66,5,5,4.948717948717949,5.459663675857962,5,0,0,-0.0512820512820511,0.5,2.0
WBA,38,67,5,6,5.666666666666666,5.371240178581498,5,0,1,0.6666666666666661,0.5,2.0
WBA,38,68,7,8,7.461538461538462,7.337206905958603,7,0,1,0.4615384615384617,0.5,2.0
WBA,38,69,4,7,6.205128205128205,6.531778851321097,7,3,3,2.2051282051282053,0.5,2.0
WBA,38,70,2,1,1.5384615384615385,1.694479922796657,2,0,-1,-0.46153846153846145,0.5,2.0
WBA,38,71,7,4,4.589743589743589,5.172732221772233,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,38,72,8,6,6.205128205128205,5.731015104953986,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,38,73,6,3,3.6923076923076925,3.9771080435667887,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,38,74,5,8,7.102564102564102,7.248925782908515,7,2,3,2.102564102564102,0.5,2.0
WBA,38,75,1,3,2.7948717948717947,2.821574342672877,3,2,2,1.7948717948717947,0.5,2.0
WBA,38,76,8,6,6.205128205128205,6.3525587325914,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,38,77,8,7,6.923076923076923,6.302432259589355,6,-2,-1,-1.0769230769230766,0.5,2.0
WBA,38,78,5,5,4.948717948717949,5.151349947226206,5,0,0,-0.0512820512820511,0.5,2.0
WBA,38,79,7,1,2.435897435897436,2.258260751558022,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,38,80,6,6,5.846153846153846,5.710013716056014,6,0,0,-0.1538461538461542,0.5,2.0
WBA,39,1,2,2,2.2564102564102564,2.124618370276765,2,0,0,0.2564102564102564,0.5,2.0
WBA,39,2,3,5,4.589743589743589,5.591199793636526,6,3,2,1.5897435897435894,0.5,2.0
WBA,39,3,3,6,5.307692307692308,5.55628439667224,6,3,3,2.3076923076923084,0.5,2.0
WBA,39,4,7,6,6.0256410256410255,6.26788316104246,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,39,5,6,3,3.6923076923076925,4.588704563113903,5,-1,-3,-2.3076923076923075,0.5,2.0
WBA,39,6,3,5,4.589743589743589,5.187639146772104,5,2,2,1.5897435897435894,0.5,2.0
WBA,39,7,2,6,5.128205128205129,5.72032799294748,6,4,4,3.1282051282051286,0.5,2.0
WBA,39,8,1,3,2.7948717948717947,2.345927199357699,2,1,2,1.7948717948717947,0.5,2.0
WBA,39,9,3,1,1.717948717948718,1.6699773872238248,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,39,10,3,4,3.871794871794872,3.832811857166583,4,1,1,0.8717948717948718,0.5,2.0
WBA,39,11,5,5,4.948717948717949,5.424889179582895,5,0,0,-0.0512820512820511,0.5,2.0
WBA,39,12,5,3,3.5128205128205128,4.271658760025904,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,39,13,4,4,4.051282051282051,4.390596676698477,4,0,0,0.0512820512820511,0.5,2.0
WBA,39,14,8,7,6.923076923076923,7.343697943528478,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,39,15,8,1,2.6153846153846154,3.1333283603764652,3,-5,-7,-5.384615384615385,0.5,2.0
WBA,39,16,4,3,3.333333333333333,3.589660642733067,4,0,-1,-0.666666666666667,0.5,2.0
WBA,39,17,5,3,3.5128205128205128,2.889904921818448,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,39,18,3,5,4.589743589743589,4.949265078030049,5,2,2,1.5897435897435894,0.5,2.0
WBA,39,19,8,2,3.333333333333333,2.99941296522109,3,-5,-6,-4.666666666666667,0.5,2.0
WBA,39,20,7,5,5.307692307692308,4.967807423070175,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,39,21,5,2,2.7948717948717947,3.1982599517457637,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,39,22,3,6,5.307692307692308,4.8866257819689265,5,2,3,2.3076923076923084,0.5,2.0
WBA,39,23,6,6,5.846153846153846,6.1861127437187795,6,0,0,-0.1538461538461542,0.5,2.0
WBA,39,24,7,6,6.0256410256410255,5.85825315162164,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,39,25,4,4,4.051282051282051,4.040934746268051,4,0,0,0.0512820512820511,0.5,2.0
WBA,39,26,6,1,2.2564102564102564,2.115500955924184,2,-4,-5,-3.7435897435897436,0.5,2.0
WBA,39,27,1,5,4.230769230769231,4.472183520115328,4,3,4,3.230769230769231,0.5,2.0
WBA,39,28,7,7,6.743589743589744,6.624773558546068,7,0,0,-0.2564102564102564,0.5,2.0
WBA,39,29,1,8,6.384615384615385,6.261414324509592,6,5,7,5.384615384615385,0.5,2.0
WBA,39,30,6,5,5.128205128205129,5.334944723655586,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,39,31,1,1,1.358974358974359,1.2780022379858162,1,0,0,0.35897435897435903,0.5,2.0
WBA,39,32,1,2,2.076923076923077,1.2387604083496575,1,0,1,1.076923076923077,0.5,2.0
WBA,39,33,3,2,2.435897435897436,2.151054611794568,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,39,34,7,6,6.0256410256410255,5.565672801348199,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,39,35,3,2,2.435897435897436,2.703109108490541,3,0,-1,-0.5641025641025639,0.5,2.0
WBA,39,36,3,7,6.0256410256410255,6.224554036793191,6,3,4,3.0256410256410255,0.5,2.0
WBA,39,37,1,3,2.7948717948717947,3.1075800513237355,3,2,2,1.7948717948717947,0.5,2.0
WBA,39,38,7,8,7.461538461538462,7.761063655555461,8,1,1,0.4615384615384617,0.5,2.0
WBA,39,39,7,4,4.589743589743589,5.129912953748858,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,39,40,6,7,6.564102564102564,6.636814484468809,7,1,1,0.5641025641025639,0.5,2.0
WBA,39,41,8,5,5.487179487179487,5.839808490628268,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,39,42,1,4,3.5128205128205128,3.6438198359232925,4,3,3,2.5128205128205128,0.5,2.0
WBA,39,43,8,3,4.051282051282051,3.9971600227109736,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,39,44,7,3,3.871794871794872,2.8564514977911846,3,-4,-4,-3.128205128205128,0.5,2.0
WBA,39,45,1,3,2.7948717948717947,2.858920602162329,3,2,2,1.7948717948717947,0.5,2.0
WBA,39,46,8,2,3.333333333333333,3.5533688456238886,4,-4,-6,-4.666666666666667,0.5,2.0
WBA,39,47,3,6,5.307692307692308,5.254863243697754,5,2,3,2.3076923076923084,0.5,2.0
WBA,39,48,5,3,3.5128205128205128,3.396203935746391,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,39,49,5,3,3.5128205128205128,3.6099272974292904,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,39,50,2,8,6.564102564102564,5.843812576527418,6,4,6,4.564102564102564,0.5,2.0
WBA,39,51,8,6,6.205128205128205,6.4614938062062315,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,39,52,2,2,2.2564102564102564,2.464213427009146,2,0,0,0.2564102564102564,0.5,2.0
WBA,39,53,5,6,5.666666666666666,6.955579775987477,7,2,1,0.6666666666666661,0.5,2.0
WBA,39,54,7,4,4.589743589743589,4.147622630264469,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,39,55,6,8,7.282051282051282,6.690021231347407,7,1,2,1.282051282051282,0.5,2.0
WBA,39,56,4,1,1.8974358974358974,3.2639431846959632,3,-1,-3,-2.1025641025641026,0.5,2.0
WBA,39,57,6,8,7.282051282051282,8.454861710792754,8,2,2,1.282051282051282,0.5,2.0
WBA,39,58,6,5,5.128205128205129,5.233612149929007,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,39,59,5,8,7.102564102564102,6.959607706228434,7,2,3,2.102564102564102,0.5,2.0
WBA,39,60,1,1,1.358974358974359,0.5389642679956202,1,0,0,0.35897435897435903,0.5,2.0
WBA,39,61,7,7,6.743589743589744,6.559600450260975,7,0,0,-0.2564102564102564,0.5,2.0
WBA,39,62,8,6,6.205128205128205,6.341942771677184,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,39,63,8,5,5.487179487179487,5.772874023712988,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,39,64,2,5,4.410256410256411,5.321756515335976,5,3,3,2.4102564102564106,0.5,2.0
WBA,39,65,8,4,4.769230769230769,4.85320780675904,5,-3,-4,-3.230769230769231,0.5,2.0
WBA,39,66,4,7,6.205128205128205,6.823983181473391,7,3,3,2.2051282051282053,0.5,2.0
WBA,39,67,7,8,7.461538461538462,7.1817012134551295,7,0,1,0.4615384615384617,0.5,2.0
WBA,39,68,6,6,5.846153846153846,6.610614466545197,7,1,0,-0.1538461538461542,0.5,2.0
WBA,39,69,3,3,3.153846153846154,2.646322976150415,3,0,0,0.1538461538461542,0.5,2.0
WBA,39,70,6,1,2.2564102564102564,2.602373672809292,3,-3,-5,-3.7435897435897436,0.5,2.0
WBA,39,71,7,2,3.153846153846154,2.918931492611459,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,39,72,4,8,6.923076923076923,7.132472242728687,7,3,4,2.9230769230769234,0.5,2.0
WBA,39,73,3,1,1.717948717948718,2.082151041914263,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,39,74,3,8,6.743589743589744,6.876824737514558,7,4,5,3.7435897435897436,0.5,2.0
WBA,39,75,4,6,5.487179487179487,4.477789822040791,4,0,2,1.4871794871794872,0.5,2.0
WBA,39,76,2,6,5.128205128205129,5.75650923325541,6,4,4,3.1282051282051286,0.5,2.0
WBA,39,77,4,5,4.769230769230769,5.217884755257434,5,1,1,0.7692307692307692,0.5,2.0
WBA,39,78,1,7,5.666666666666666,5.985920581255347,6,5,6,4.666666666666666,0.5,2.0
WBA,39,79,3,4,3.871794871794872,3.7060610673627017,4,1,1,0.8717948717948718,0.5,2.0
WBA,39,80,7,1,2.435897435897436,1.9083361813945996,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,40,1,2,1,1.5384615384615385,1.3942118079484898,1,-1,-1,-0.46153846153846145,0.5,2.0
WBA,40,2,8,3,4.051282051282051,3.264931614152939,3,-5,-5,-3.948717948717949,0.5,2.0
WBA,40,3,7,3,3.871794871794872,3.3510155289264674,3,-4,-4,-3.128205128205128,0.5,2.0
WBA,40,4,1,8,6.384615384615385,6.852198999582356,7,6,7,5.384615384615385,0.5,2.0
WBA,40,5,1,8,6.384615384615385,4.762667324572719,5,4,7,5.384615384615385,0.5,2.0
WBA,40,6,5,2,2.7948717948717947,3.0768821103155855,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,40,7,6,3,3.6923076923076925,3.110263162742311,3,-3,-3,-2.3076923076923075,0.5,2.0
WBA,40,8,4,7,6.205128205128205,6.548892971407427,7,3,3,2.2051282051282053,0.5,2.0
WBA,40,9,4,3,3.333333333333333,3.1375361692446897,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,40,10,3,4,3.871794871794872,3.9828707066730074,4,1,1,0.8717948717948718,0.5,2.0
WBA,40,11,8,1,2.6153846153846154,1.9483463233204357,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,40,12,5,4,4.230769230769231,4.133993138108779,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,40,13,2,2,2.2564102564102564,2.8196910914750486,3,1,0,0.2564102564102564,0.5,2.0
WBA,40,14,7,3,3.871794871794872,4.003952132671429,4,-3,-4,-3.128205128205128,0.5,2.0
WBA,40,15,1,4,3.5128205128205128,3.043514321576432,3,2,3,2.5128205128205128,0.5,2.0
WBA,40,16,6,2,2.9743589743589745,3.401155728734675,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,40,17,5,2,2.7948717948717947,2.346653586154783,2,-3,-3,-2.2051282051282053,0.5,2.0
WBA,40,18,7,8,7.461538461538462,8.053003377829308,8,1,1,0.4615384615384617,0.5,2.0
WBA,40,19,4,2,2.6153846153846154,2.458639118102286,2,-2,-2,-1.3846153846153846,0.5,2.0
WBA,40,20,7,8,7.461538461538462,7.635102979147675,8,1,1,0.4615384615384617,0.5,2.0
WBA,40,21,5,4,4.230769230769231,3.81696618310421,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,40,22,6,5,5.128205128205129,5.593379994936882,6,0,-1,-0.8717948717948714,0.5,2.0
WBA,40,23,6,4,4.410256410256411,5.029572228364596,5,-1,-2,-1.5897435897435894,0.5,2.0
WBA,40,24,5,4,4.230769230769231,4.31630533824913,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,40,25,8,2,3.333333333333333,3.3024245850369085,3,-5,-6,-4.666666666666667,0.5,2.0
WBA,40,26,6,7,6.564102564102564,5.4039259318384225,5,-1,1,0.5641025641025639,0.5,2.0
WBA,40,27,2,5,4.410256410256411,5.398732422291217,5,3,3,2.4102564102564106,0.5,2.0
WBA,40,28,7,5,5.307692307692308,5.130662320106688,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,40,29,3,7,6.0256410256410255,5.989796819252068,6,3,4,3.0256410256410255,0.5,2.0
WBA,40,30,3,6,5.307692307692308,6.664192182115059,7,4,3,2.3076923076923084,0.5,2.0
WBA,40,31,5,8,7.102564102564102,7.212099387508031,7,2,3,2.102564102564102,0.5,2.0
WBA,40,32,5,6,5.666666666666666,4.938670775857901,5,0,1,0.6666666666666661,0.5,2.0
WBA,40,33,7,8,7.461538461538462,7.410096872539695,7,0,1,0.4615384615384617,0.5,2.0
WBA,40,34,1,2,2.076923076923077,2.4923327304962246,2,1,1,1.076923076923077,0.5,2.0
WBA,40,35,7,1,2.435897435897436,2.108966774281084,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,40,36,1,7,5.666666666666666,5.371119717479023,5,4,6,4.666666666666666,0.5,2.0
WBA,40,37,8,8,7.6410256410256405,6.956025293027466,7,-1,0,-0.3589743589743595,0.5,2.0
WBA,40,38,4,5,4.769230769230769,3.781031916421523,4,0,1,0.7692307692307692,0.5,2.0
WBA,40,39,4,2,2.6153846153846154,2.4727162262985916,2,-2,-2,-1.3846153846153846,0.5,2.0
WBA,40,40,6,7,6.564102564102564,5.697016821691076,6,0,1,0.5641025641025639,0.5,2.0
WBA,40,41,6,6,5.846153846153846,6.989090613585224,7,1,0,-0.1538461538461542,0.5,2.0
WBA,40,42,8,8,7.6410256410256405,6.945978621626624,7,-1,0,-0.3589743589743595,0.5,2.0
WBA,40,43,7,6,6.0256410256410255,5.821798135594641,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,40,44,1,3,2.7948717948717947,2.912120989023776,3,2,2,1.7948717948717947,0.5,2.0
WBA,40,45,6,6,5.846153846153846,5.985945685572755,6,0,0,-0.1538461538461542,0.5,2.0
WBA,40,46,6,8,7.282051282051282,6.8521169830420785,7,1,2,1.282051282051282,0.5,2.0
WBA,40,47,3,1,1.717948717948718,1.8524015351941205,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,40,48,6,4,4.410256410256411,4.792814126820105,5,-1,-2,-1.5897435897435894,0.5,2.0
WBA,40,49,8,5,5.487179487179487,4.923120287196248,5,-3,-3,-2.5128205128205128,0.5,2.0
WBA,40,50,8,2,3.333333333333333,4.107496096536242,4,-4,-6,-4.666666666666667,0.5,2.0
WBA,40,51,6,5,5.128205128205129,5.066667579556323,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,40,52,5,3,3.5128205128205128,2.9099933979634143,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,40,53,7,4,4.589743589743589,3.99757072298293,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,40,54,6,6,5.846153846153846,5.1995601804656255,5,-1,0,-0.1538461538461542,0.5,2.0
WBA,40,55,3,4,3.871794871794872,4.60646456677617,5,2,1,0.8717948717948718,0.5,2.0
WBA,40,56,1,6,4.948717948717949,5.597726687093557,6,5,5,3.948717948717949,0.5,2.0
WBA,40,57,2,5,4.410256410256411,4.6887416028176165,5,3,3,2.4102564102564106,0.5,2.0
WBA,40,58,3,3,3.153846153846154,2.777757683533737,3,0,0,0.1538461538461542,0.5,2.0
WBA,40,59,2,4,3.6923076923076925,4.844527090754952,5,3,2,1.6923076923076925,0.5,2.0
WBA,40,60,6,8,7.282051282051282,6.7405959095592625,7,1,2,1.282051282051282,0.5,2.0
WBA,40,61,3,6,5.307692307692308,4.92716161306466,5,2,3,2.3076923076923084,0.5,2.0
WBA,40,62,6,3,3.6923076923076925,4.000583743024481,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,40,63,6,3,3.6923076923076925,4.461161118735163,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,40,64,3,7,6.0256410256410255,4.897293019634958,5,2,4,3.0256410256410255,0.5,2.0
